,product_name,listing_manufacturer,listing_title
5972,Canon_PowerShot_A5,Canon,"Canon IXUS Wireless Digital Camera [5mp, 3 x optical zoom]"
5973,Canon_PowerShot_A5,Canon,Canon Ixus i5 Digital Camera [5.0MP 6x Digital] - Silver
5974,Canon_PowerShot_A5,Canon,Canon PowerShot G5 Digital Camera [5MP 4xOptical]
5975,Canon_PowerShot_A5,Canon,"Canon Digital IXUS i zoom Sahara Digital Camera [5MP, 2.4 x Optical Zoom]"
5976,Canon_PowerShot_A5,Canon,"Canon PowerShot S2 is Digitalkamera (5 Megapixel, 12fach opt. Zoom) mit Bildstabilisator"
5977,Canon_PowerShot_A5,Canon,"Canon PowerShot A520 Digitalkamera (4 Megapixel, 4fach Zoom)"
5978,Canon_PowerShot_A5,Canon,Canon PowerShot A95 Digitalkamera (5 Megapixel)
5979,Canon_PowerShot_A5,Canon,Canon PowerShot A610 Digitalkamera (5 Megapixel)
5980,Canon_PowerShot_A5,Canon,Canon PowerShot A530 Digitalkamera (5 Megapixel)
5981,Canon_PowerShot_A5,Canon,Canon Digital IXUS 55 Digitalkamera (5 Megapixel)
5982,Canon_PowerShot_A5,Canon,"Canon PowerShot A580 Digitalkamera (8 Megapixel, 4-fach opt. Zoom, 2,5"" Display) silber"
5983,Canon_PowerShot_A5,Canon,"Canon PowerShot A540 - Appareil Photo Numérique - 6,0 MP"
5984,Canon_PowerShot_A5,Canon,Canon - Appareil photo numérique PowerShot A550 - Capteur CCD 7 Mpix - Zoom optique 4x - DIGIC II - Écran LCD 2 pouces - Silver
5985,Canon_EOS_60D,Canon,Canon EOS D60 - Digital camera - SLR - 6.3 Mpix - body only - supported memory: CF - black
5986,Canon_EOS_60D,Canon,"Canon PowerShot A460 - Digital camera - compact - 5.0 Mpix - optical zoom: 4 x - supported memory: MMC, SD, SDHC - blue"
5987,Canon_EOS_60D,Canon,"Canon PowerShot A460 Digital Camera - Red (5.0MP, 4x Optical Zoom) 2.0"" LCD"
5988,Canon_EOS_60D,Canon,"Canon PowerShot A560 Digital Camera - Silver (7.1MP, 4x Optical Zoom) 2.5"" LCD"
5989,Canon_EOS_60D,Canon,"Canon IXUS 60 Digital Camera - Silver (6.0MP, 3x Optical Zoom) 2.5"" LCD"
5990,Canon_EOS_60D,Canon,Canon Powershot A 60  Digital Camera
5991,Canon_Digital_IXUS_990_IS,Canon,Canon Powershot SD990IS 14.7MP Digital Camera with 3.7x Optical Image Stabilized Zoom (Black)
5992,Canon_Digital_IXUS_990_IS,Canon,Canon Powershot SD990IS 14.7MP Digital Camera with 3.7x Optical Image Stabilized Zoom (Silver)
5993,Canon_Digital_IXUS_990_IS,Canon,Canon Powershot SD990IS 14.7MP Digital Camera with 3.7x Optical Image Stabilized Zoom Coach Kit (Silver)
5994,Canon_EOS_550D,Canon,Canon EOS Rebel T2i (aka 550D) Digital SLR Camera w/ Canon EF-S 18-135mm f/3.5-5.6 IS Lens & Canon EF 50mm f/1.4 USM Autofocus Standard & Medium Telephoto Lens + 16GB Bonus Photographers Package # 1
5995,Canon_EOS_550D,Canon,"Canon T2I / 550D 36 Piece Pro Deluxe Kit With Canon 18-55mm & 75-300mm,5 Years Extended warranty , 16GB card +++"
5996,Canon_EOS_550D,Canon,"Canon T2I / 550D 29 Piece Pro Deluxe Kit With Canon 28-135mm ,5 Years Extended warranty , 16GB card +++"
5997,Canon_EOS_550D,Canon,"Canon T2I / 550D 29 Piece Pro Package With Canon EF-S 18-135mm IS Standard Zoom , 5 Years Extended warranty , 16GB card +++"
5998,Canon_EOS_550D,Canon,PowerShot SD550 Digital ELPH
5999,Canon_EOS_550D,Canon,"Canon PowerShot A550 Digital Camera - Silver (7.0MP, 4x Optical Zoom) 2.0"" LCD"
6000,Canon_EOS_500D,Canon,Canon EOS Rebel T1i 500D 15.1 MP Digital SLR Camera with Canon EF-S 18-55mm IS Lens + 16 GB Memory Card + Multi-Coated UV Filter + Multi-Coated Polarizer Filter + Corel MediaOne Plus Software + 11 Piece Accessory Kit + Camera Holster Case + 3 Year Warranty Repair Contract
6001,Canon_EOS_500D,Canon,"Canon EOS Rebel T1i 500D 15.1 MP Digital SLR Camera with Canon EF-S 18-55mm IS Lens + Canon 75-300mm f/4-5.6 Telephoto Zoom Lens + .42x Wide Angle Lens with Macro + +1, +2, +4, +10 4 Piece Macro Close Up Kit + 16 GB Memory Card + Multi-Coated UV Filter (2) + Multi-Coated Polarizer Filter + Digital Slave Flash + 50"" Titanium Anodized Tripod + Deluxe Camera Bag + 6 Piece Accessory Kit + 3 Year Warranty Repair Contract"
6002,Canon_EOS_500D,Canon,"Canon EOS Rebel T1i 500D 15.1 MP Digital SLR Camera with Canon EF-S 18-55mm f/3.5-5.6 IS SLR Lens + Tamron 75-300 f/4-5.6 LD Lens + .42x Wide Angle Lens with Macro + +1, +2, +4, +10 4 Piece Macro Close Up Kit + 16 GB Memory Card + Multi-Coated UV Filter (2) + Multi-Coated Polarizer Filter + Digital Slave Flash + 50 "" Tripod + Deluxe Padded Camera Bag + 6 Piece Accessory Kit + 3 Year Warranty Repair Contract"
6003,Canon_EOS_500D,Canon,"Canon EOS Rebel T1i 500D 15.1 MP Digital SLR Camera with Canon EF-S 18-55mm f/3.5-5.6 IS SLR Lens + Tamron 75-300 f/4-5.6 LD Lens + 16 GB Memory Card + Multi-Coated UV Filter (2) + Multi-Coated Polarizer Filter + Digital Slave Flash + 50"" Tripod + Deluxe Padded Camera Bag + 6 Piece Accessory Kit + 3 Year Warranty Repair Contract"
6004,Canon_EOS_500D,Canon,"Canon Ixus 500 Digital Camera [5.0MP , 3 x Optical]"
6005,Canon_EOS_500D,Canon,Canon Digital IXUS 500 Digitalkamera (5 Megapixel)
6006,Canon_EOS_7D,Canon,"Canon PowerShot SX1 IS Digitalkamera (10 Megapixel, 20-fach optischer Zoom, 2,7"" Display, HD-Videofunktion) schwarz"
6007,Canon_EOS_D30,Canon,Canon Powershot SD30 5MP Digital Elph Camera with 2.4x Optical Zoom (Rockstar Red)
6008,Canon_EOS_D30,Canon,Canon Powershot SD300 4MP Digital Elph Camera with 3x Optical Zoom
6009,Canon_EOS_D30,Canon,Canon Powershot SD30 5MP Digital Elph Camera with 2.4x Optical Zoom (Tuxedo Black)
6010,Canon_EOS_D30,Canon,Canon Powershot SD30 5MP Digital Elph Camera with 2.4x Optical Zoom (Vivacious Violet)
6011,Canon_IXUS_300_HS,Canon Canada,Canon PowerShot ELPH 300 HS (Black)
6012,Canon_IXUS_300_HS,Canon Canada,Canon PowerShot ELPH 300 HS (Silver)
6013,Canon_IXUS_300_HS,Canon Canada,Canon PowerShot ELPH 300 HS (Red)
6014,Canon_IXUS_300_HS,Canon,Canon PowerShot ELPH 300 HS 12 MP CMOS Digital Camera with Full 1080p HD Video (Black)
6015,Canon_IXUS_300_HS,Canon,Canon PowerShot ELPH 300 HS 12 MP CMOS Digital Camera with Full 1080p HD Video (Red)
6016,Canon_IXUS_300_HS,Canon,Canon PowerShot ELPH 300 HS 12 MP CMOS Digital Camera with Full 1080p HD Video (Silver)
6017,Canon_IXUS_300_HS,Canon,Canon PowerShot ELPH 300 HS 12 MP CMOS Digital Camera w/Full 1080p HD Video (Red) NB4L Battery/Charger 16GB DavisMAX HDMI Bundle
6018,Canon_IXUS_300_HS,Canon,Canon PowerShot ELPH 300 HS 12 MP CMOS Digital Camera (Black) + 16GB Deluxe Accessory Kit
6019,Canon_IXUS_300_HS,Canon,Canon PowerShot ELPH 300 HS 12 MP CMOS Digital Camera (Silver) + 16GB Deluxe Accessory Kit
6020,Canon_IXUS_300_HS,Canon,Canon PowerShot ELPH 300 HS 12 MP CMOS Digital Camera (Silver) + 16GB Accessory Kit
6021,Canon_IXUS_300_HS,Canon,Canon PowerShot ELPH 300 HS 12 MP CMOS Digital Camera (Red) + 16GB Deluxe Accessory Kit
6022,Canon_IXUS_300_HS,Canon,Canon PowerShot ELPH 300 HS 12 MP CMOS Digital Camera (Black) + 8GB Accessory Kit
6023,Canon_IXUS_300_HS,Canon,Canon PowerShot ELPH 300 HS 12 MP CMOS Digital Camera (Silver) + 8GB Accessory Kit
6024,Canon_IXUS_300_HS,Canon,Canon PowerShot ELPH 300 HS 12 MP CMOS Digital Camera w/Full 1080p HD Video (Black) NB4L Battery/Charger 16GB DavisMAX HDMI Bundle
6025,Canon_IXUS_300_HS,Canon,Canon PowerShot ELPH 300 HS 12 MP CMOS Digital Camera (Red) + 8GB Accessory Kit
6026,Canon_IXUS_300_HS,Canon,Canon PowerShot ELPH 300 HS 12 MP CMOS Digital Camera (Black) + 16GB Accessory Kit
6027,Canon_IXUS_300_HS,Canon,Canon PowerShot ELPH 300 HS 12 MP CMOS Digital Camera (Red) + 16GB Accessory Kit
6028,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit Tripod 16GB deluxe BackPack Bundle
6029,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit 16GB Bundle
6030,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery UV Bundle
6031,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit Bundle
6032,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery UV 4GB Bundle
6033,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery UV 16GB Bundle
6034,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery UV 8GB deluxe BackPack Bundle
6035,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit External Flash 8GB Bundle
6036,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery UV 8GB Bundle
6037,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery UV 4GB deluxe BackPack Bundle
6038,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit 8GB deluxe BackPack Bundle
6039,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery UV External Flash 16GB Bundle
6040,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit Tripod 4GB Bundle
6041,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit Tripod Bundle
6042,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit 4GB Bundle
6043,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit 8GB Bundle
6044,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit Tripod 8GB deluxe BackPack Bundle
6045,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit Tripod 8GB Bundle
6046,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit Tripod 16GB Bundle
6047,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit 4GB deluxe BackPack Bundle
6048,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit Tripod 4GB deluxe BackPack Bundle
6049,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit 16GB Backpack Bundle
6050,Canon_IXUS_105,Canon,Canon EOS 5D Mark II 21.1MP Digital SLR Camera w/ EF 24-105mm f/4 L IS USM Lens DavisMAX LPE6 Battery/Charger Filter Kit External Flash Tripod 8GB Bundle
6051,Canon_IXUS_105,Canon,"Canon EOS 5D - Digital camera - SLR - 12.8 Mpix - Canon EF 24-105mm IS lens - optical zoom: 4.3 x - supported memory: CF, Microdrive"
6052,Canon_IXUS_105,Canon,Canon Powershot A610 5MP Digital Camera with 4x Optical Zoom
6053,Canon_IXUS_105,Canon,Canon Digital SLR Camera  EOS 5D Mark II + EF24-105 Kit
6054,Canon_IXUS_105,Canon,"Canon - EOS 5D Mark II - Appareil photo reflex numérique - Ecran LCD 3"" - 21.1 MP - Enregistrement vidéo Full HD - Sortie HDMI - Etanche à la poussière et à l'eau - Objectif 24-105mm F/4 IS USM"
6055,Canon_IXUS_105,Canon,CANON EOS 5D MARK II + zoom 24-105mm + 2° batterie + Grip + Filtre + carte 16GB
6056,Canon_PowerShot_350,Canon,Canon 3508B001 Powershot D10
6057,Canon_PowerShot_350,Canon,Canon EOS 350D Digital SLR Camera (18-55mm Lens Kit)
6058,Canon_PowerShot_350,Canon,"Canon EOS 350D - Digital camera - SLR - 8.0 Mpix - body only - supported memory: CF, Microdrive"
6059,Canon_PowerShot_350,Canon,Canon EOS 350D Digital SLR Camera (Twin Lens Kit)
6060,Canon_PowerShot_350,Canon,Canon EOS 350D Digitalkamera 8.0 (3456 x 2304)
6061,Canon_PowerShot_350,Canon,"Canon EOS 350D - Appareil Photo Numérique Reflex avec EF-S 18-55 mm - 8,0 MP"
6062,Canon_PowerShot_350,Canon,"Canon EOS 350D - Appareil photo numérique - Reflex - 8.0 Mpix - objectif Canon EF-S 18-55 mm - zoom optique : 3 x - mémoire prise en charge : CF, Microdrive"
6063,Canon_IXY_30S,Canon,CANON Digital Ixus 130 - silver + 4 GB SDHC Memory Card (ComboKit)
6064,Canon_IXY_50S,Canon,"Canon Digital IXUS 750 Silver Digital Camera [7MP, 3 x Optical Zoom]"
6065,Canon_PowerShot_600,Canon,"Canon EOS Rebel T1i 15.1 MP Digital SLR Camera + Canon 18-55mm Image Stabilizer Lens + Tamron 75-300mm Zoom Lens + 2x Telephoto Lens (up to 600mm) + (2) UV Filters + (2) PL Filters + 8 GIG High Speed Memory Card + Extra High Capacity Battery + Camera Backpack + 57"" Deluxe Tripod + 11 Piece Kit + 3 Year Celltime Warranty"
6066,Canon_PowerShot_600,Canon,"Canon EOS Rebel Xsi 12.2 MP Digital SLR Camera + Canon 18-55mm Image Stabilizer Lens + Tamron 75-300mm Zoom Lens + 2x Telephoto Lens (up to 600mm) + (2) UV Filters + (2) PL Filters + 8 GIG High Speed Memory Card + Extra High Capacity Battery + Camera Backpack + 57"" Deluxe Tripod + 11 Piece Kit + 3 Year Celltime Warranty"
6067,Canon_PowerShot_600,Canon,Canon PowerShot SD600 6MP Digital Elph Camera with 3x Optical Zoom
6068,Canon_PowerShot_A50,Canon,"Canon Powershot G5 Digitalkamera ( 5,0 Megapixel)"
6069,Canon_PowerShot_G1,Canon,Canon Battery Grip BG-1
6070,Canon_PowerShot_G1,Canon,Canon Powershot G10 14.7MP Digital Camera with 5x Wide Angle Optical Image Stabilized Zoom
6071,Canon_PowerShot_G1,Canon,"Canon PowerShot G10 Digitalkamera (14,7 Megapixel, 5-fach optischer Zoom, 7,6 cm (3 Zoll) Display) schwarz"
6072,Canon_PowerShot_G1,Canon,"Canon - PowerShot G10 - Appareil photo compact numérique - Ecran LCD 3"" - 14.7 MP - Zoom optique x5 - Stabilisateur d'image"
6073,Canon_PowerShot_G1,Canon,"Canon - PowerShot G10 - Appareil photo compact numérique - Ecran LCD 3"" - 14.7 MP - Zoom optique x5 - Stabilisateur d'image + 8GB Kit Accessoires Somptueux"
6074,Canon_PowerShot_D10,Canon,Canon EOS 40D 10.1MP Digital SLR Camera (Body Only)
6075,Canon_PowerShot_D10,Canon,Canon EOS 40D 10.1MP Digital SLR Camera with EF 28-135mm f/3.5-5.6 IS USM Standard Zoom Lens
6076,Canon_PowerShot_D10,Canon,Canon EOS Kiss X (Rebel XTi / Eos-400D) 10 MP CMOS APS-C Digital SLR Camera with 2.5 inch LCD + EF-S 18-55mm f/3.5-5.6 Lens
6077,Canon_PowerShot_D10,Canon,Canon EOS 7D 18MP SLR Digital Camera + Sigma 105mm f/2.8 EX DG Medium Telephoto Macro + Sigma Flash Macro Ring EM-140 DG + 16GB CF + Tripod + Hard Case + Remote Shutter Release + Combined 10-Year Digital SLR & Lens Warranty + Willoughby's Dental/Medical Accessory Package
6078,Canon_PowerShot_D10,Canon,Canon PowerShot SD1000 7.1MP Digital Elph Camera with 3x Optical Zoom (Silver)
6079,Canon_PowerShot_D10,Canon,Canon PowerShot SD1000 7.1MP Digital Elph Camera with 3x Optical Zoom (Black)
6080,Canon_PowerShot_D10,Canon,Canon PowerShot SD100 3.2MP Digital ELPH Camera w/ 2x Optical Zoom
6081,Canon_PowerShot_D10,Canon,Canon PowerShot S95 - 1/1.7 CCD; 10.0M; DIGIC 4; 7.5 cm (3.0) PureColor II G (TFT); Hi-Speed USB (MTP; PTP) (4343B010AA)
6082,Canon_PowerShot_D10,Canon,"Canon - EOS 5D Mark II - Appareil Reflex Numérique - CMOS 21.1 Mpix - HD 1080p - Ecran 3"" + Objectif EF 24-70 mm F/2,8 L USM"
6083,Canon_PowerShot_S90,Canon,"Canon Digital IXUS 90 IS Compact Camera - Silver (10 MP, 3x Optical Zoom) 3.0'' High Resolution PureColor LCD II"
6084,Canon_PowerShot_S90,Canon,"Canon IXUS 900 Ti Digital Camera (10.0MP, 3x optical zoom)"
6085,Canon_PowerShot_S90,Canon,"Canon Digital IXUS 90 IS Digitalkamera (10 Megapixel, 3-fach opt. Zoom, 7,6 cm (3"") Display, Bildstabilisator)"
6086,Canon_PowerShot_S100,Canon,Canon EOS Rebel XS (1000D) SLR Digital Camera Black Body Only
6087,Canon_PowerShot_S100,Canon,"Canon EOS Rebel XS 1000D Black SLR 10.1 MP Digital Camera with Canon EF-S 18-55mm f/3.5-5.6 IS SLR Lens + Tamron 75-300 f/4-5.6 LD Lens + .42x Wide Angle Lens with Macro + +1, +2, +4, +10 4 Piece Macro Close Up Kit + 16 GB Memory Card + Multi-Coated UV Filter (2) + Multi-Coated Polarizer Filter + Digital Slave Flash + 50 "" Tripod + Deluxe Padded Camera Bag + 6 Piece Accessory Kit + 3 Year Warranty Repair Contract"
6088,Canon_PowerShot_S100,Canon,Canon EOS Rebel XS 1000D Black SLR 10.1 MP Digital Camera with Canon EF-S 18-55mm IS Lens + Sigma 70-300mm Telephoto Zoom Lens + Rokinon 500mm F/8 Lens with 2x Converter (=1000mm) + .42x Wide Angle Lens with Macro + 16 GB Memory Card + Multi-Coated 3 Piece Filter Kit + Digital Slave Flash + Corel MediaOne Plus Software + 11 Piece Accessory Kit + Deluxe Camera Case + 3 Year Warranty Repair Contract
6089,Canon_PowerShot_S100,Canon,"Canon EOS Rebel XS 1000D Black SLR 10.1 MP Digital Camera with Canon EF-S 18-55mm f/3.5-5.6 IS SLR Lens + Tamron 75-300 f/4-5.6 LD Lens + Rokinon 500mm F/8 Lens with 2x Converter (=1000mm) + 16 GB Memory Card + Multi-Coated UV Filter (2) + Multi-Coated Polarizer Filter + Digital Slave Flash + 50"" Tripod + Deluxe Padded Camera Bag + 6 Piece Accessory Kit + 3 Year Warranty Repair Contract"
6090,Canon_PowerShot_S100,Canon,Canon EOS Rebel XS 1000d Digital Slr Camera Kit
6091,Canon_PowerShot_S100,Canon,"Canon EOS Rebel XS 1000D Black SLR 10.1 MP Digital Camera with Canon EF-S 18-55mm IS Lens + Canon 75-300mm f/4-5.6 Telephoto Zoom Lens + .42x Wide Angle Lens with Macro + +1, +2, +4, +10 4 Piece Macro Close Up Kit + 16 GB Memory Card + Multi-Coated UV Filter (2) + Multi-Coated Polarizer Filter + Digital Slave Flash + 50"" Titanium Anodized Tripod + Deluxe Camera Bag + 6 Piece Accessory Kit + 3 Year Warranty Repair Contract"
6092,Canon_PowerShot_S100,Canon,Canon EOS Rebel XS 1000D Black SLR 10.1 MP Digital Camera Body + 6 Piece Digital Camera Accessory Kit + 3 Year Extended Warranty Repair Contract
6093,Canon_PowerShot_S100,Canon,Canon EOS Rebel XS (1000d) Digital Slr Camera Kit
6094,Canon_PowerShot_S100,Canon,Canon EOS Rebel XS 1000D Black SLR 10.1 MP Digital Camera with Canon EF-S 18-55mm IS Lens + Sigma 70-300mm Telephoto Zoom Lens + .42x Wide Angle Lens with Macro + 16 GB Memory Card + Multi-Coated 3 Piece Filter Kit + Digital Slave Flash + Corel MediaOne Plus Software + 11 Piece Accessory Kit + Deluxe Camera Case + 3 Year Warranty Repair Contract
6095,Canon_PowerShot_S100,Canon,Canon EOS 1000D EF-S 18-55mm f/3.5-5.6 (non IS) Lens Kit
6096,Canon_PowerShot_S100,Canon,Canon EOS 1000D Digital SLR Camera (incl EF-S 18-55mm IS f/3.5-5.6 non USM Lens Kit)
6097,Canon_PowerShot_S100,Canon,Canon EOS 1000D Body Only
6098,Canon_PowerShot_S100,Canon,"CANON EOS 1000D + EF-S 18-55mm Lens Including Charger, Lithium battery"
6099,Canon_PowerShot_S100,Canon,CANON EOS 1000D (camera only)
6100,Canon_PowerShot_S100,Canon,CANON EOS 1000D + EF-S 18-55mm f/3.5-5.6 II Lens + 70-300 mm f/4-5.6 DG Macro Lens
6101,Canon_PowerShot_S100,Canon,CANON EOS 1000D + EF-S 18-55mm f/3.5-5.6 II Lens + DSLR Kit 1 accessories pack (ComboKit)
6102,Canon_PowerShot_S100,Canon,CANON EOS 1000D (camera only) + 18-200mm F3.5-6.3 DC Zoom Lens
6103,Canon_PowerShot_S100,Canon,"CANON EOS 1000D + EF-S 18-55mm f/3.5-5.6 II Lens Including Charger, Lithium battery"
6104,Canon_PowerShot_S100,Canon,CANON EOS 1000D (camera only) + 18-200mm F3.5-6.3 DC Zoom Lens (ComboKit)
6105,Canon_PowerShot_S100,Canon,CANON EOS 1000D + EF-S 18-55mm f/3.5-5.6 II Lens + DSLR Kit 1 accessories pack
6106,Canon_PowerShot_S100,Canon,CANON EOS 1000D + EF-S 18-55mm f/3.5-5.6 II Lens + 70-300 mm f/4-5.6 DG Macro Lens + SLR Camera Case - 15x11x14.5 cm
6107,Canon_PowerShot_S100,Canon,CANON EOS 1000D (camera only) + DSLR Kit 1 accessories pack
6108,Canon_PowerShot_S100,Canon,"CANON EOS 1000D (camera only) Including Charger, Lithium battery"
